,labels,1,2,3
6698,3,0,0,1
6699,0,0,0,0
6700,0,0,0,0
6701,3,0,0,1
6702,0,0,0,0
6703,1,1,0,0
6704,3,0,0,1
6705,1,1,0,0
6706,0,0,0,0
6707,0,0,0,0
6708,0,0,0,0
6709,0,0,0,0
6710,3,0,0,1
6711,0,0,0,0
6712,3,0,0,1
6713,3,0,0,1
6714,1,1,0,0
6715,1,1,0,0
6716,0,0,0,0
6717,3,0,0,1
6718,1,1,0,0
6719,1,1,0,0
6720,1,1,0,0
6721,0,0,0,0
6722,1,1,0,0
6723,0,0,0,0
6724,0,0,0,0
6725,0,0,0,0
6726,3,0,0,1
6727,1,1,0,0
6728,3,0,0,1
6729,0,0,0,0
6730,0,0,0,0
6731,0,0,0,0
6732,1,1,0,0
6733,0,0,0,0
6734,0,0,0,0
6735,0,0,0,0
6736,1,1,0,0
6737,3,0,0,1
6738,1,1,0,0
6739,0,0,0,0
6740,2,0,1,0
6741,0,0,0,0
6742,1,1,0,0
6743,3,0,0,1
6744,0,0,0,0
6745,3,0,0,1
6746,3,0,0,1
6747,3,0,0,1
6748,3,0,0,1
6749,1,1,0,0
6750,1,1,0,0
6751,0,0,0,0
6752,1,1,0,0
6753,0,0,0,0
6754,0,0,0,0
6755,3,0,0,1
6756,3,0,0,1
6757,0,0,0,0
6758,0,0,0,0
6759,0,0,0,0
6760,0,0,0,0
6761,3,0,0,1
6762,0,0,0,0
6763,1,1,0,0
6764,3,0,0,1
6765,0,0,0,0
6766,0,0,0,0
6767,3,0,0,1
6768,3,0,0,1
6769,3,0,0,1
6770,2,0,1,0
6771,2,0,1,0
6772,0,0,0,0
6773,1,1,0,0
6774,1,1,0,0
6775,0,0,0,0
6776,0,0,0,0
6777,0,0,0,0
6778,2,0,1,0
6779,0,0,0,0
6780,3,0,0,1
6781,3,0,0,1
6782,0,0,0,0
6783,2,0,1,0
6784,0,0,0,0
6785,1,1,0,0
6786,0,0,0,0
6787,3,0,0,1
6788,3,0,0,1
6789,1,1,0,0
6790,1,1,0,0
6791,0,0,0,0
6792,1,1,0,0
6793,1,1,0,0
6794,1,1,0,0
6795,1,1,0,0
6796,1,1,0,0
6797,1,1,0,0
6798,3,0,0,1
6799,0,0,0,0
6800,1,1,0,0
6801,0,0,0,0
6802,3,0,0,1
6803,3,0,0,1
6804,1,1,0,0
6805,1,1,0,0
6806,3,0,0,1
6807,1,1,0,0
6808,2,0,1,0
6809,3,0,0,1
6810,3,0,0,1
6811,0,0,0,0
6812,0,0,0,0
6813,3,0,0,1
6814,0,0,0,0
6815,1,1,0,0
6816,3,0,0,1
6817,0,0,0,0
6818,0,0,0,0
6819,3,0,0,1
6820,0,0,0,0
6821,0,0,0,0
6822,0,0,0,0
6823,2,0,1,0
6824,3,0,0,1
6825,3,0,0,1
6826,0,0,0,0
6827,0,0,0,0
6828,0,0,0,0
6829,3,0,0,1
6830,1,1,0,0
6831,0,0,0,0
6832,0,0,0,0
6833,1,1,0,0
6834,1,1,0,0
6835,3,0,0,1
6836,0,0,0,0
6837,3,0,0,1
6838,2,0,1,0
6839,3,0,0,1
6840,0,0,0,0
6841,0,0,0,0
6842,0,0,0,0
6843,3,0,0,1
6844,3,0,0,1
6845,1,1,0,0
6846,1,1,0,0
6847,3,0,0,1
6848,1,1,0,0
6849,2,0,1,0
6850,0,0,0,0
6851,0,0,0,0
6852,3,0,0,1
6853,0,0,0,0
6854,0,0,0,0
6855,0,0,0,0
6856,1,1,0,0
6857,1,1,0,0
6858,3,0,0,1
6859,0,0,0,0
6860,3,0,0,1
6861,3,0,0,1
6862,2,0,1,0
6863,0,0,0,0
6864,0,0,0,0
6865,0,0,0,0
6866,1,1,0,0
6867,1,1,0,0
6868,2,0,1,0
6869,3,0,0,1
6870,1,1,0,0
6871,3,0,0,1
6872,0,0,0,0
6873,1,1,0,0
6874,1,1,0,0
6875,0,0,0,0
6876,0,0,0,0
6877,3,0,0,1
6878,0,0,0,0
6879,3,0,0,1
6880,1,1,0,0
6881,1,1,0,0
6882,3,0,0,1
6883,0,0,0,0
6884,0,0,0,0
6885,1,1,0,0
6886,1,1,0,0
6887,0,0,0,0
6888,0,0,0,0
6889,0,0,0,0
6890,3,0,0,1
6891,1,1,0,0
6892,3,0,0,1
6893,0,0,0,0
6894,0,0,0,0
6895,0,0,0,0
6896,3,0,0,1
6897,3,0,0,1
6898,3,0,0,1
6899,0,0,0,0
6900,0,0,0,0
6901,0,0,0,0
6902,0,0,0,0
6903,0,0,0,0
6904,3,0,0,1
6905,3,0,0,1
6906,3,0,0,1
6907,0,0,0,0
6908,0,0,0,0
6909,0,0,0,0
6910,1,1,0,0
6911,1,1,0,0
6912,1,1,0,0
6913,0,0,0,0
6914,0,0,0,0
6915,0,0,0,0
6916,2,0,1,0
6917,0,0,0,0
6918,0,0,0,0
6919,0,0,0,0
6920,1,1,0,0
6921,0,0,0,0
6922,0,0,0,0
6923,0,0,0,0
6924,0,0,0,0
6925,1,1,0,0
6926,0,0,0,0
6927,0,0,0,0
6928,0,0,0,0
6929,1,1,0,0
6930,1,1,0,0
6931,1,1,0,0
6932,0,0,0,0
6933,3,0,0,1
6934,3,0,0,1
6935,1,1,0,0
6936,3,0,0,1
6937,0,0,0,0
6938,0,0,0,0
6939,1,1,0,0
6940,3,0,0,1
6941,1,1,0,0
6942,1,1,0,0
6943,0,0,0,0
6944,0,0,0,0
6945,1,1,0,0
6946,0,0,0,0
6947,0,0,0,0
6948,3,0,0,1
6949,1,1,0,0
6950,0,0,0,0
6951,0,0,0,0
6952,1,1,0,0
6953,0,0,0,0
6954,0,0,0,0
6955,1,1,0,0
6956,3,0,0,1
6957,3,0,0,1
6958,3,0,0,1
6959,0,0,0,0
6960,0,0,0,0
6961,1,1,0,0
6962,1,1,0,0
6963,3,0,0,1
6964,3,0,0,1
6965,3,0,0,1
6966,0,0,0,0
6967,3,0,0,1
6968,0,0,0,0
6969,0,0,0,0
6970,0,0,0,0
6971,0,0,0,0
6972,1,1,0,0
6973,3,0,0,1
6974,3,0,0,1
6975,1,1,0,0
6976,0,0,0,0
6977,0,0,0,0
6978,3,0,0,1
6979,2,0,1,0
6980,0,0,0,0
6981,3,0,0,1
6982,2,0,1,0
6983,1,1,0,0
6984,1,1,0,0
6985,3,0,0,1
6986,0,0,0,0
6987,0,0,0,0
6988,1,1,0,0
6989,3,0,0,1
6990,1,1,0,0
6991,0,0,0,0
6992,0,0,0,0
6993,3,0,0,1
6994,1,1,0,0
6995,0,0,0,0
6996,3,0,0,1
6997,0,0,0,0
6998,0,0,0,0
6999,3,0,0,1
7000,0,0,0,0
7001,0,0,0,0
7002,2,0,1,0
7003,0,0,0,0
7004,0,0,0,0
7005,0,0,0,0
7006,0,0,0,0
7007,3,0,0,1
7008,1,1,0,0
7009,3,0,0,1
7010,1,1,0,0
7011,0,0,0,0
7012,3,0,0,1
7013,0,0,0,0
7014,0,0,0,0
7015,0,0,0,0
7016,3,0,0,1
7017,1,1,0,0
7018,0,0,0,0
7019,3,0,0,1
7020,3,0,0,1
7021,0,0,0,0
7022,3,0,0,1
7023,1,1,0,0
7024,0,0,0,0
7025,3,0,0,1
7026,1,1,0,0
7027,0,0,0,0
7028,1,1,0,0
7029,3,0,0,1
7030,3,0,0,1
7031,0,0,0,0
7032,3,0,0,1
7033,3,0,0,1
7034,0,0,0,0
7035,2,0,1,0
7036,0,0,0,0
7037,0,0,0,0
7038,1,1,0,0
7039,0,0,0,0
7040,0,0,0,0
7041,1,1,0,0
7042,3,0,0,1
7043,0,0,0,0
7044,0,0,0,0
7045,1,1,0,0
7046,1,1,0,0
7047,3,0,0,1
7048,0,0,0,0
7049,3,0,0,1
7050,3,0,0,1
7051,3,0,0,1
7052,1,1,0,0
7053,1,1,0,0
7054,0,0,0,0
7055,3,0,0,1
7056,3,0,0,1
7057,0,0,0,0
7058,1,1,0,0
7059,1,1,0,0
7060,1,1,0,0
7061,3,0,0,1
7062,2,0,1,0
7063,3,0,0,1
7064,0,0,0,0
7065,3,0,0,1
7066,3,0,0,1
7067,0,0,0,0
7068,2,0,1,0
7069,1,1,0,0
7070,1,1,0,0
7071,1,1,0,0
7072,0,0,0,0
7073,0,0,0,0
7074,1,1,0,0
7075,0,0,0,0
7076,0,0,0,0
7077,1,1,0,0
7078,0,0,0,0
7079,0,0,0,0
7080,1,1,0,0
7081,1,1,0,0
7082,1,1,0,0
7083,0,0,0,0
7084,0,0,0,0
7085,3,0,0,1
7086,3,0,0,1
7087,3,0,0,1
7088,1,1,0,0
7089,0,0,0,0
7090,0,0,0,0
7091,0,0,0,0
7092,1,1,0,0
7093,1,1,0,0
7094,3,0,0,1
7095,1,1,0,0
7096,0,0,0,0
7097,0,0,0,0
7098,0,0,0,0
7099,3,0,0,1
7100,1,1,0,0
7101,3,0,0,1
7102,0,0,0,0
7103,0,0,0,0
7104,1,1,0,0
7105,0,0,0,0
7106,3,0,0,1
7107,3,0,0,1
7108,1,1,0,0
7109,0,0,0,0
7110,3,0,0,1
7111,1,1,0,0
7112,0,0,0,0
7113,0,0,0,0
7114,0,0,0,0
7115,1,1,0,0
7116,1,1,0,0
7117,3,0,0,1
7118,0,0,0,0
7119,0,0,0,0
7120,3,0,0,1
7121,0,0,0,0
7122,0,0,0,0
7123,1,1,0,0
7124,0,0,0,0
7125,3,0,0,1
7126,1,1,0,0
7127,0,0,0,0
7128,1,1,0,0
7129,0,0,0,0
7130,1,1,0,0
7131,3,0,0,1
7132,2,0,1,0
7133,0,0,0,0
7134,3,0,0,1
7135,0,0,0,0
7136,3,0,0,1
7137,1,1,0,0
7138,0,0,0,0
7139,0,0,0,0
7140,1,1,0,0
7141,1,1,0,0
7142,0,0,0,0
7143,3,0,0,1
7144,3,0,0,1
7145,0,0,0,0
7146,0,0,0,0
7147,0,0,0,0
7148,0,0,0,0
7149,1,1,0,0
7150,1,1,0,0
7151,0,0,0,0
7152,1,1,0,0
7153,0,0,0,0
7154,3,0,0,1
7155,3,0,0,1
7156,0,0,0,0
7157,0,0,0,0
7158,3,0,0,1
7159,1,1,0,0
7160,0,0,0,0
7161,0,0,0,0
7162,1,1,0,0
7163,0,0,0,0
7164,1,1,0,0
7165,0,0,0,0
7166,3,0,0,1
7167,1,1,0,0
7168,0,0,0,0
7169,3,0,0,1
7170,3,0,0,1
7171,3,0,0,1
7172,0,0,0,0
7173,0,0,0,0
7174,3,0,0,1
7175,3,0,0,1
7176,0,0,0,0
7177,3,0,0,1
7178,0,0,0,0
7179,0,0,0,0
7180,1,1,0,0
7181,3,0,0,1
7182,0,0,0,0
7183,0,0,0,0
7184,3,0,0,1
7185,3,0,0,1
7186,0,0,0,0
7187,0,0,0,0
7188,0,0,0,0
7189,3,0,0,1
7190,3,0,0,1
7191,0,0,0,0
7192,3,0,0,1
7193,0,0,0,0
7194,0,0,0,0
7195,0,0,0,0
7196,0,0,0,0
7197,0,0,0,0
7198,0,0,0,0
7199,0,0,0,0
7200,1,1,0,0
7201,0,0,0,0
7202,0,0,0,0
7203,0,0,0,0
7204,0,0,0,0
7205,0,0,0,0
7206,1,1,0,0
7207,1,1,0,0
7208,3,0,0,1
7209,3,0,0,1
7210,3,0,0,1
7211,3,0,0,1
7212,3,0,0,1
7213,0,0,0,0
7214,0,0,0,0
7215,1,1,0,0
7216,0,0,0,0
7217,3,0,0,1
7218,0,0,0,0
7219,0,0,0,0
7220,3,0,0,1
7221,3,0,0,1
7222,0,0,0,0
7223,1,1,0,0
7224,3,0,0,1
7225,3,0,0,1
7226,3,0,0,1
7227,0,0,0,0
7228,0,0,0,0
7229,0,0,0,0
7230,0,0,0,0
7231,2,0,1,0
7232,0,0,0,0
7233,3,0,0,1
7234,3,0,0,1
7235,1,1,0,0
7236,1,1,0,0
7237,1,1,0,0
7238,3,0,0,1
7239,3,0,0,1
7240,1,1,0,0
7241,3,0,0,1
7242,0,0,0,0
7243,3,0,0,1
7244,0,0,0,0
7245,3,0,0,1
7246,3,0,0,1
7247,3,0,0,1
7248,0,0,0,0
7249,1,1,0,0
7250,0,0,0,0
7251,3,0,0,1
7252,0,0,0,0
7253,1,1,0,0
7254,2,0,1,0
7255,0,0,0,0
7256,0,0,0,0
7257,0,0,0,0
7258,3,0,0,1
7259,0,0,0,0
7260,0,0,0,0
7261,3,0,0,1
7262,1,1,0,0
7263,0,0,0,0
7264,3,0,0,1
7265,0,0,0,0
7266,0,0,0,0
7267,0,0,0,0
7268,3,0,0,1
7269,1,1,0,0
7270,1,1,0,0
7271,1,1,0,0
7272,1,1,0,0
7273,1,1,0,0
7274,0,0,0,0
7275,0,0,0,0
7276,1,1,0,0
7277,0,0,0,0
7278,1,1,0,0
7279,0,0,0,0
7280,3,0,0,1
7281,0,0,0,0
7282,1,1,0,0
7283,2,0,1,0
7284,0,0,0,0
7285,0,0,0,0
7286,0,0,0,0
7287,0,0,0,0
7288,1,1,0,0
7289,1,1,0,0
7290,1,1,0,0
7291,3,0,0,1
7292,1,1,0,0
7293,3,0,0,1
7294,0,0,0,0
7295,1,1,0,0
7296,0,0,0,0
7297,0,0,0,0
7298,0,0,0,0
7299,0,0,0,0
7300,0,0,0,0
7301,3,0,0,1
7302,3,0,0,1
7303,3,0,0,1
7304,0,0,0,0
7305,0,0,0,0
7306,0,0,0,0
7307,3,0,0,1
7308,1,1,0,0
7309,0,0,0,0
7310,0,0,0,0
7311,1,1,0,0
7312,0,0,0,0
7313,2,0,1,0
7314,1,1,0,0
7315,3,0,0,1
7316,0,0,0,0
7317,0,0,0,0
7318,0,0,0,0
7319,0,0,0,0
7320,3,0,0,1
7321,1,1,0,0
7322,0,0,0,0
7323,1,1,0,0
7324,3,0,0,1
7325,0,0,0,0
7326,0,0,0,0
7327,0,0,0,0
7328,3,0,0,1
7329,1,1,0,0
7330,2,0,1,0
7331,0,0,0,0
7332,0,0,0,0
7333,3,0,0,1
7334,0,0,0,0
7335,0,0,0,0
7336,0,0,0,0
7337,1,1,0,0
7338,0,0,0,0
7339,3,0,0,1
7340,1,1,0,0
7341,1,1,0,0
7342,0,0,0,0
7343,0,0,0,0
7344,0,0,0,0
7345,1,1,0,0
7346,1,1,0,0
7347,3,0,0,1
7348,1,1,0,0
7349,1,1,0,0
7350,1,1,0,0
7351,0,0,0,0
7352,1,1,0,0
7353,3,0,0,1
7354,0,0,0,0
7355,3,0,0,1
7356,0,0,0,0
7357,3,0,0,1
7358,1,1,0,0
7359,3,0,0,1
7360,0,0,0,0
7361,1,1,0,0
7362,3,0,0,1
7363,3,0,0,1
7364,1,1,0,0
7365,1,1,0,0
7366,1,1,0,0
7367,0,0,0,0
7368,1,1,0,0
7369,3,0,0,1
7370,3,0,0,1
7371,0,0,0,0
7372,1,1,0,0
7373,1,1,0,0
7374,3,0,0,1
7375,0,0,0,0
7376,0,0,0,0
7377,0,0,0,0
7378,1,1,0,0
7379,1,1,0,0
7380,0,0,0,0
7381,1,1,0,0
7382,0,0,0,0
7383,0,0,0,0
7384,0,0,0,0
7385,0,0,0,0
7386,3,0,0,1
7387,0,0,0,0
7388,0,0,0,0
7389,3,0,0,1
7390,0,0,0,0
7391,0,0,0,0
7392,1,1,0,0
7393,0,0,0,0
7394,2,0,1,0
7395,0,0,0,0
7396,3,0,0,1
7397,0,0,0,0
7398,1,1,0,0
7399,0,0,0,0
7400,3,0,0,1
7401,0,0,0,0
7402,3,0,0,1
7403,3,0,0,1
7404,2,0,1,0
7405,1,1,0,0
7406,0,0,0,0
7407,0,0,0,0
7408,0,0,0,0
7409,3,0,0,1
7410,0,0,0,0
7411,1,1,0,0
7412,3,0,0,1
7413,3,0,0,1
7414,0,0,0,0
7415,2,0,1,0
7416,3,0,0,1
7417,0,0,0,0
7418,0,0,0,0
7419,1,1,0,0
7420,0,0,0,0
7421,1,1,0,0
7422,0,0,0,0
7423,1,1,0,0
7424,3,0,0,1
7425,0,0,0,0
7426,2,0,1,0
7427,1,1,0,0
7428,0,0,0,0
7429,3,0,0,1
7430,1,1,0,0
7431,0,0,0,0
7432,2,0,1,0
7433,2,0,1,0
7434,3,0,0,1
7435,3,0,0,1
7436,1,1,0,0
7437,0,0,0,0
7438,1,1,0,0
7439,1,1,0,0
7440,1,1,0,0
7441,0,0,0,0
7442,1,1,0,0
7443,3,0,0,1
7444,0,0,0,0
7445,1,1,0,0
7446,0,0,0,0
7447,0,0,0,0
7448,0,0,0,0
7449,3,0,0,1
7450,0,0,0,0
7451,2,0,1,0
7452,1,1,0,0
7453,0,0,0,0
7454,0,0,0,0
7455,1,1,0,0
7456,1,1,0,0
7457,0,0,0,0
7458,1,1,0,0
7459,0,0,0,0
7460,3,0,0,1
7461,2,0,1,0
7462,0,0,0,0
7463,0,0,0,0
7464,1,1,0,0
7465,0,0,0,0
7466,1,1,0,0
7467,3,0,0,1
7468,3,0,0,1
7469,3,0,0,1
7470,0,0,0,0
7471,3,0,0,1
7472,1,1,0,0
7473,3,0,0,1
7474,1,1,0,0
7475,1,1,0,0
7476,2,0,1,0
7477,0,0,0,0
7478,3,0,0,1
7479,0,0,0,0
7480,0,0,0,0
7481,3,0,0,1
7482,1,1,0,0
7483,0,0,0,0
7484,3,0,0,1
7485,3,0,0,1
7486,0,0,0,0
7487,1,1,0,0
7488,0,0,0,0
7489,1,1,0,0
7490,0,0,0,0
7491,0,0,0,0
7492,0,0,0,0
7493,2,0,1,0
7494,1,1,0,0
7495,1,1,0,0
7496,3,0,0,1
7497,0,0,0,0
7498,0,0,0,0
7499,0,0,0,0
7500,0,0,0,0
7501,2,0,1,0
7502,0,0,0,0
7503,0,0,0,0
7504,0,0,0,0
7505,3,0,0,1
7506,0,0,0,0
7507,0,0,0,0
7508,0,0,0,0
7509,0,0,0,0
7510,0,0,0,0
7511,0,0,0,0
7512,0,0,0,0
7513,1,1,0,0
7514,3,0,0,1
7515,0,0,0,0
7516,0,0,0,0
7517,3,0,0,1
7518,3,0,0,1
7519,0,0,0,0
7520,0,0,0,0
7521,0,0,0,0
7522,1,1,0,0
7523,3,0,0,1
7524,0,0,0,0
7525,0,0,0,0
7526,0,0,0,0
7527,1,1,0,0
7528,3,0,0,1
7529,0,0,0,0
7530,0,0,0,0
7531,3,0,0,1
7532,0,0,0,0
7533,0,0,0,0
7534,1,1,0,0
7535,3,0,0,1
7536,0,0,0,0
7537,0,0,0,0
7538,0,0,0,0
7539,2,0,1,0
7540,0,0,0,0
7541,0,0,0,0
7542,2,0,1,0
7543,0,0,0,0
7544,3,0,0,1
7545,0,0,0,0
7546,1,1,0,0
7547,0,0,0,0
7548,2,0,1,0
7549,3,0,0,1
7550,1,1,0,0
7551,1,1,0,0
7552,3,0,0,1
7553,3,0,0,1
7554,0,0,0,0
7555,3,0,0,1
7556,1,1,0,0
7557,0,0,0,0
7558,0,0,0,0
7559,1,1,0,0
7560,3,0,0,1
7561,3,0,0,1
7562,0,0,0,0
7563,1,1,0,0
7564,0,0,0,0
7565,3,0,0,1
7566,1,1,0,0
7567,0,0,0,0
7568,1,1,0,0
7569,1,1,0,0
7570,0,0,0,0
7571,1,1,0,0
7572,3,0,0,1
7573,0,0,0,0
7574,1,1,0,0
7575,0,0,0,0
7576,3,0,0,1
7577,3,0,0,1
7578,2,0,1,0
7579,1,1,0,0
7580,1,1,0,0
7581,0,0,0,0
7582,3,0,0,1
7583,0,0,0,0
7584,3,0,0,1
7585,0,0,0,0
7586,0,0,0,0
7587,0,0,0,0
7588,3,0,0,1
7589,0,0,0,0
7590,0,0,0,0
7591,0,0,0,0
7592,0,0,0,0
7593,1,1,0,0
7594,1,1,0,0
7595,3,0,0,1
7596,3,0,0,1
7597,2,0,1,0
7598,0,0,0,0
7599,1,1,0,0
7600,0,0,0,0
7601,0,0,0,0
7602,1,1,0,0
7603,1,1,0,0
7604,0,0,0,0
7605,0,0,0,0
7606,1,1,0,0
7607,0,0,0,0
7608,0,0,0,0
7609,0,0,0,0
7610,0,0,0,0
7611,1,1,0,0
7612,3,0,0,1
7613,0,0,0,0
7614,3,0,0,1
7615,0,0,0,0
7616,1,1,0,0
7617,3,0,0,1
7618,0,0,0,0
7619,0,0,0,0
7620,0,0,0,0
7621,0,0,0,0
7622,0,0,0,0
7623,3,0,0,1
7624,3,0,0,1
7625,0,0,0,0
7626,1,1,0,0
7627,0,0,0,0
7628,0,0,0,0
7629,0,0,0,0
7630,0,0,0,0
7631,3,0,0,1
7632,1,1,0,0
7633,1,1,0,0
7634,3,0,0,1
7635,0,0,0,0
7636,3,0,0,1
7637,0,0,0,0
7638,3,0,0,1
7639,0,0,0,0
7640,1,1,0,0
7641,0,0,0,0
7642,0,0,0,0
7643,0,0,0,0
7644,0,0,0,0
7645,0,0,0,0
7646,3,0,0,1
7647,1,1,0,0
7648,0,0,0,0
7649,0,0,0,0
7650,0,0,0,0
7651,1,1,0,0
7652,2,0,1,0
7653,1,1,0,0
7654,1,1,0,0
7655,1,1,0,0
7656,0,0,0,0
7657,3,0,0,1
7658,1,1,0,0
7659,0,0,0,0
7660,0,0,0,0
7661,0,0,0,0
7662,0,0,0,0
7663,2,0,1,0
7664,1,1,0,0
7665,3,0,0,1
7666,0,0,0,0
7667,3,0,0,1
7668,0,0,0,0
7669,2,0,1,0
7670,1,1,0,0
7671,1,1,0,0
7672,0,0,0,0
7673,1,1,0,0
7674,0,0,0,0
7675,0,0,0,0
7676,1,1,0,0
7677,1,1,0,0
7678,3,0,0,1
7679,1,1,0,0
7680,3,0,0,1
7681,1,1,0,0
7682,0,0,0,0
7683,0,0,0,0
7684,0,0,0,0
7685,1,1,0,0
7686,1,1,0,0
7687,1,1,0,0
7688,0,0,0,0
7689,3,0,0,1
7690,0,0,0,0
7691,3,0,0,1
7692,3,0,0,1
7693,0,0,0,0
7694,3,0,0,1
7695,3,0,0,1
7696,1,1,0,0
7697,1,1,0,0
7698,3,0,0,1
7699,0,0,0,0
7700,0,0,0,0
7701,0,0,0,0
7702,0,0,0,0
7703,0,0,0,0
7704,0,0,0,0
7705,0,0,0,0
7706,1,1,0,0
7707,0,0,0,0
7708,0,0,0,0
7709,1,1,0,0
7710,2,0,1,0
7711,1,1,0,0
7712,3,0,0,1
7713,1,1,0,0
7714,0,0,0,0
7715,3,0,0,1
7716,3,0,0,1
7717,0,0,0,0
7718,3,0,0,1
7719,3,0,0,1
7720,0,0,0,0
7721,0,0,0,0
7722,0,0,0,0
7723,0,0,0,0
7724,1,1,0,0
7725,0,0,0,0
7726,0,0,0,0
7727,3,0,0,1
7728,0,0,0,0
7729,0,0,0,0
7730,1,1,0,0
7731,1,1,0,0
7732,0,0,0,0
7733,3,0,0,1
7734,0,0,0,0
7735,3,0,0,1
7736,1,1,0,0
7737,1,1,0,0
7738,1,1,0,0
7739,0,0,0,0
7740,0,0,0,0
7741,0,0,0,0
7742,3,0,0,1
7743,0,0,0,0
7744,3,0,0,1
7745,0,0,0,0
7746,3,0,0,1
7747,2,0,1,0
7748,1,1,0,0
7749,3,0,0,1
7750,0,0,0,0
7751,1,1,0,0
7752,1,1,0,0
7753,0,0,0,0
7754,0,0,0,0
7755,0,0,0,0
7756,0,0,0,0
7757,3,0,0,1
7758,0,0,0,0
7759,0,0,0,0
7760,3,0,0,1
7761,3,0,0,1
7762,0,0,0,0
7763,2,0,1,0
7764,3,0,0,1
7765,0,0,0,0
7766,1,1,0,0
7767,3,0,0,1
7768,0,0,0,0
7769,1,1,0,0
7770,0,0,0,0
7771,0,0,0,0
7772,0,0,0,0
7773,3,0,0,1
7774,3,0,0,1
7775,1,1,0,0
7776,0,0,0,0
7777,0,0,0,0
7778,3,0,0,1
7779,1,1,0,0
7780,0,0,0,0
7781,3,0,0,1
7782,1,1,0,0
7783,0,0,0,0
7784,0,0,0,0
7785,3,0,0,1
7786,3,0,0,1
7787,1,1,0,0
7788,0,0,0,0
7789,3,0,0,1
7790,3,0,0,1
7791,0,0,0,0
7792,3,0,0,1
7793,3,0,0,1
7794,0,0,0,0
7795,3,0,0,1
7796,1,1,0,0
7797,3,0,0,1
7798,0,0,0,0
7799,0,0,0,0
7800,1,1,0,0
7801,3,0,0,1
7802,1,1,0,0
7803,0,0,0,0
7804,0,0,0,0
7805,1,1,0,0
7806,3,0,0,1
7807,0,0,0,0
7808,0,0,0,0
7809,3,0,0,1
7810,0,0,0,0
7811,0,0,0,0
7812,3,0,0,1
7813,0,0,0,0
7814,3,0,0,1
7815,0,0,0,0
7816,0,0,0,0
7817,3,0,0,1
7818,1,1,0,0
7819,0,0,0,0
7820,0,0,0,0
7821,0,0,0,0
7822,3,0,0,1
7823,0,0,0,0
7824,0,0,0,0
7825,0,0,0,0
7826,0,0,0,0
7827,0,0,0,0
7828,0,0,0,0
7829,3,0,0,1
7830,0,0,0,0
7831,0,0,0,0
7832,0,0,0,0
7833,1,1,0,0
7834,0,0,0,0
7835,0,0,0,0
7836,0,0,0,0
7837,3,0,0,1
7838,0,0,0,0
7839,3,0,0,1
7840,0,0,0,0
7841,3,0,0,1
7842,0,0,0,0
7843,0,0,0,0
7844,2,0,1,0
7845,1,1,0,0
7846,1,1,0,0
7847,3,0,0,1
7848,3,0,0,1
7849,3,0,0,1
7850,0,0,0,0
7851,0,0,0,0
7852,0,0,0,0
7853,0,0,0,0
7854,0,0,0,0
7855,0,0,0,0
7856,1,1,0,0
7857,0,0,0,0
7858,0,0,0,0
7859,1,1,0,0
7860,0,0,0,0
7861,0,0,0,0
7862,1,1,0,0
7863,1,1,0,0
7864,1,1,0,0
7865,0,0,0,0
7866,1,1,0,0
7867,0,0,0,0
7868,1,1,0,0
7869,3,0,0,1
7870,1,1,0,0
7871,0,0,0,0
7872,0,0,0,0
7873,0,0,0,0
7874,0,0,0,0
7875,0,0,0,0
7876,1,1,0,0
7877,0,0,0,0
7878,3,0,0,1
7879,3,0,0,1
7880,3,0,0,1
7881,3,0,0,1
7882,0,0,0,0
7883,0,0,0,0
7884,3,0,0,1
7885,2,0,1,0
7886,2,0,1,0
7887,0,0,0,0
7888,1,1,0,0
7889,3,0,0,1
7890,3,0,0,1
7891,1,1,0,0
7892,0,0,0,0
7893,1,1,0,0
7894,3,0,0,1
7895,3,0,0,1
7896,3,0,0,1
7897,0,0,0,0
7898,3,0,0,1
7899,0,0,0,0
7900,0,0,0,0
7901,0,0,0,0
7902,0,0,0,0
7903,0,0,0,0
7904,3,0,0,1
7905,3,0,0,1
7906,0,0,0,0
7907,0,0,0,0
7908,1,1,0,0
7909,0,0,0,0
7910,3,0,0,1
7911,2,0,1,0
7912,0,0,0,0
7913,3,0,0,1
7914,1,1,0,0
7915,1,1,0,0
7916,0,0,0,0
7917,2,0,1,0
7918,3,0,0,1
7919,0,0,0,0
7920,0,0,0,0
7921,1,1,0,0
7922,1,1,0,0
7923,0,0,0,0
7924,0,0,0,0
7925,0,0,0,0
7926,3,0,0,1
7927,1,1,0,0
7928,3,0,0,1
7929,1,1,0,0
7930,3,0,0,1
7931,0,0,0,0
7932,1,1,0,0
7933,0,0,0,0
7934,0,0,0,0
7935,1,1,0,0
7936,0,0,0,0
7937,0,0,0,0
7938,1,1,0,0
7939,3,0,0,1
7940,2,0,1,0
7941,0,0,0,0
7942,0,0,0,0
7943,0,0,0,0
7944,1,1,0,0
7945,0,0,0,0
7946,0,0,0,0
7947,3,0,0,1
7948,3,0,0,1
7949,2,0,1,0
7950,0,0,0,0
7951,0,0,0,0
7952,3,0,0,1
7953,1,1,0,0
7954,3,0,0,1
7955,3,0,0,1
7956,3,0,0,1
7957,3,0,0,1
7958,3,0,0,1
7959,3,0,0,1
7960,0,0,0,0
7961,0,0,0,0
7962,0,0,0,0
7963,0,0,0,0
7964,1,1,0,0
7965,1,1,0,0
7966,0,0,0,0
7967,1,1,0,0
7968,1,1,0,0
